time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic_gender,subject,entries,91AstarG,94AstarC,97AstarA,9to5,grade9,grade8,grade7,grade6,grade5,grade4,grade3,grade2,grade1,grade99,grade98,grade88,grade87,grade77,grade76,grade66,grade65,grade55,grade54,grade44,grade43,grade33,grade32,grade22,grade21,grade11,gradeAstar,gradeA,gradeB,gradeC,gradeD,gradeE,gradeF,gradeG
201011,Academic year,National,E92000001,England,Final,Total,Humanities,14626,95.3,48.6,10.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.1,8,16.8,21.7,17.6,13.2,9.6,6.3
201011,Academic year,National,E92000001,England,Final,Boys,Humanities,7209,93.9,41.8,6.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.2,5.5,14.4,20.7,18.1,14.2,11.9,7.9
201011,Academic year,National,E92000001,England,Final,Girls,Humanities,7417,96.7,55.2,13.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3,10.4,19.1,22.6,17.1,12.3,7.4,4.8
201011,Academic year,National,E92000001,England,Final,Total,Information Technology,36162,98.1,78.6,31.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,10.2,21.5,22.9,23.9,11.3,4.6,2.3,1.3
201011,Academic year,National,E92000001,England,Final,Boys,Information Technology,19551,97.6,74.5,26.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,8.4,18.4,21.8,25.9,13,5.4,3,1.7
201011,Academic year,National,E92000001,England,Final,Girls,Information Technology,16611,98.6,83.4,37.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,12.3,25.2,24.3,21.6,9.4,3.6,1.5,0.8
201011,Academic year,National,E92000001,England,Final,Total,Italian,3436,99.3,87.7,59.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,38.4,20.9,16.6,11.8,5.9,2.7,2.1,1
201011,Academic year,National,E92000001,England,Final,Boys,Italian,1451,99,86,58,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,39.7,18.3,15,13,6.3,2.9,2.7,1.2
201011,Academic year,National,E92000001,England,Final,Girls,Italian,1985,99.5,88.9,60.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,37.4,22.8,17.7,11,5.6,2.5,1.7,0.8
201011,Academic year,National,E92000001,England,Final,Total,Latin,8212,99.7,93.9,73.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,46.3,27.3,13.2,7.2,3.7,1.5,0.5,0.2
201011,Academic year,National,E92000001,England,Final,Boys,Latin,4077,99.7,93.1,71.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,45.1,26.7,13.3,8,4.1,1.7,0.5,0.2
201011,Academic year,National,E92000001,England,Final,Girls,Latin,4135,99.7,94.8,75.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,47.4,27.8,13,6.5,3.2,1.2,0.4,0.1
201011,Academic year,National,E92000001,England,Final,Total,Leisure and Tourism,2817,92.2,37.8,6.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.3,5.6,12,18.9,17.3,15.6,12.2,9.3
201011,Academic year,National,E92000001,England,Final,Boys,Leisure and Tourism,1180,88.5,23.9,2.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0.3,2.1,6.5,15,18.4,17.9,15.7,12.6
201011,Academic year,National,E92000001,England,Final,Girls,Leisure and Tourism,1637,94.9,47.8,10.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2,8.2,15.9,21.7,16.6,14,9.7,6.8
201011,Academic year,National,E92000001,England,Final,Total,Manufacturing,172,91.9,32,4.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0,4.7,7,20.3,14,16.3,18,11.6
201011,Academic year,National,E92000001,England,Final,Boys,Manufacturing,139,90.6,29.5,3.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0,3.6,6.5,19.4,13.7,17.3,20.1,10.1
201011,Academic year,National,E92000001,England,Final,Girls,Manufacturing,33,97,42.4,9.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0,9.1,9.1,24.2,15.2,12.1,9.1,18.2
201011,Academic year,National,E92000001,England,Final,Total,Mathematics,598579,98.3,67,20.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.8,13.7,17.8,28.6,12.2,8.8,6.8,3.4
201011,Academic year,National,E92000001,England,Final,Boys,Mathematics,303211,98.3,66.8,20.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.9,13.5,17.6,28.7,12,9,7,3.5
201011,Academic year,National,E92000001,England,Final,Girls,Mathematics,295368,98.4,67.3,20.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.7,13.9,18.1,28.6,12.4,8.7,6.6,3.3
201011,Academic year,National,E92000001,England,Final,Total,Media/Film/TV,51783,97.7,66.2,17.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.4,13.8,24,25.1,16.1,8.5,4.6,2.3
201011,Academic year,National,E92000001,England,Final,Boys,Media/Film/TV,25784,97.1,56.6,10.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.6,8.5,20.2,26.4,19.8,11.2,6.2,3.2
201011,Academic year,National,E92000001,England,Final,Girls,Media/Film/TV,25999,98.4,75.8,24.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5.2,19,27.9,23.7,12.4,5.8,2.9,1.5
201011,Academic year,National,E92000001,England,Final,Total,Media: Communication and Production,164,100,55.5,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0,0,18.3,37.2,29.9,11,3.7,0
201011,Academic year,National,E92000001,England,Final,Boys,Media: Communication and Production,75,100,49.3,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0,0,13.3,36,33.3,10.7,c,0
201011,Academic year,National,E92000001,England,Final,Girls,Media: Communication and Production,89,100,60.7,0,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0,0,22.5,38.2,27,11.2,c,0
201011,Academic year,National,E92000001,England,Final,Total,Music,43157,98.8,77,33.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9.8,23.4,25.8,18,10.7,6.5,3.1,1.5
201011,Academic year,National,E92000001,England,Final,Boys,Music,22402,98.4,74.6,30.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,8.8,21.8,25.1,18.8,11.2,7.3,3.5,1.9
201011,Academic year,National,E92000001,England,Final,Girls,Music,20755,99.2,79.5,35.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,10.8,25.1,26.5,17.2,10.2,5.7,2.7,1.1
201011,Academic year,National,E92000001,England,Final,Total,Other Classical Studies,465,96.3,81.9,44.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,11.6,33.3,23.7,13.3,5.4,4.1,3,1.9
201011,Academic year,National,E92000001,England,Final,Boys,Other Classical Studies,129,94.6,74.4,30.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.2,24,29.5,14.7,4.7,6.2,7,2.3
201011,Academic year,National,E92000001,England,Final,Girls,Other Classical Studies,336,97,84.8,50.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,13.7,36.9,21.4,12.8,5.7,3.3,1.5,1.8
201011,Academic year,National,E92000001,England,Final,Total,Other Design and Technology,34511,97.6,61,17.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.4,13,20.3,23.3,16.2,10.7,6.4,3.2
201011,Academic year,National,E92000001,England,Final,Boys,Other Design and Technology,22529,97.2,54.3,11.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.5,9.2,18.3,24.2,18.6,12.8,7.7,3.8
201011,Academic year,National,E92000001,England,Final,Girls,Other Design and Technology,11982,98.3,73.6,28,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.9,20,24,21.6,11.9,6.8,4.1,2
201011,Academic year,National,E92000001,England,Final,Total,Other Modern Languages,8774,98.6,87.6,57,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,30.8,26.2,19,11.6,5.6,3,1.6,0.8
201011,Academic year,National,E92000001,England,Final,Boys,Other Modern Languages,4207,98.5,85,52.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,28,24.6,19.3,13.1,6.6,3.7,2,1.2
201011,Academic year,National,E92000001,England,Final,Girls,Other Modern Languages,4567,98.6,89.9,61,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,33.5,27.6,18.7,10.2,4.6,2.4,1.2,0.5
201011,Academic year,National,E92000001,England,Final,Total,Other Sciences,5517,96.9,60.6,23.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9.8,13.3,18.1,19.4,14.8,10.5,6.9,4.1
201011,Academic year,National,E92000001,England,Final,Boys,Other Sciences,3618,96.7,61,25.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,12,13.7,17.5,17.8,14.7,10.1,6.7,4.2
201011,Academic year,National,E92000001,England,Final,Girls,Other Sciences,1899,97.3,59.9,18.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5.7,12.6,19.1,22.5,14.9,11.4,7.3,3.7
201011,Academic year,National,E92000001,England,Final,Total,Performing Arts,2648,97.5,57.6,14.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.8,9.6,16.6,26.7,17,12.1,7.2,3.6
201011,Academic year,National,E92000001,England,Final,Boys,Performing Arts,849,97.4,48.2,10.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.8,6.6,11.7,26.1,18.8,14.7,10.1,5.5
201011,Academic year,National,E92000001,England,Final,Girls,Performing Arts,1799,97.6,62.1,16.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5.3,11,18.9,26.9,16.1,10.9,5.8,2.7
201011,Academic year,National,E92000001,England,Final,Total,Physical Education,93834,99.7,71.4,20.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.7,13.5,25.4,25.9,16.8,8.3,2.5,0.6
201011,Academic year,National,E92000001,England,Final,Boys,Physical Education,61255,99.7,71,17.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5.3,12.3,26.1,27.3,17.1,8.4,2.5,0.6
201011,Academic year,National,E92000001,England,Final,Girls,Physical Education,32579,99.7,72.1,24.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9.3,15.6,24.1,23.1,16.2,8.1,2.6,0.7
201011,Academic year,National,E92000001,England,Final,Total,Physics,131138,99.9,94.1,49.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,21.6,27.5,27.3,17.7,4.8,0.8,0.2,0.1
201011,Academic year,National,E92000001,England,Final,Boys,Physics,70307,99.9,94.3,48.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,21.2,27.6,27.6,17.9,4.6,0.7,0.2,0.1
201011,Academic year,National,E92000001,England,Final,Girls,Physics,60831,99.9,93.8,49.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,22,27.3,26.9,17.6,5,0.9,0.2,0.1
201011,Academic year,National,E92000001,England,Final,Total,Polish,2505,99.4,95.2,70.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,22.6,47.9,17.7,7.1,1.4,1.2,0.8,0.8
201011,Academic year,National,E92000001,England,Final,Boys,Polish,1262,99.4,93.9,63,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,15.5,47.5,22,8.9,2.1,1.6,1,0.9
201011,Academic year,National,E92000001,England,Final,Girls,Polish,1243,99.4,96.6,78,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,29.7,48.3,13.4,5.3,0.7,0.7,0.6,0.6
201011,Academic year,National,E92000001,England,Final,Total,Religious Studies,195109,98.3,73.8,32,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,11.8,20.2,22.7,19,10.8,6.8,4.3,2.6
201011,Academic year,National,E92000001,England,Final,Boys,Religious Studies,89188,97.6,67.6,24.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,8.1,16.6,22.1,20.8,12.5,8.3,5.6,3.5
201011,Academic year,National,E92000001,England,Final,Girls,Religious Studies,105921,98.8,78.9,38.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,15,23.2,23.2,17.5,9.4,5.5,3.2,1.8
201011,Academic year,National,E92000001,England,Final,Total,Social Studies,37221,97.5,64.5,17.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.6,13.9,23.4,23.6,14.7,9.4,5.6,3.2
201011,Academic year,National,E92000001,England,Final,Boys,Social Studies,12651,96.5,57.2,11.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.8,9.9,20.5,25,16.7,11.4,7.1,4.1
201011,Academic year,National,E92000001,England,Final,Girls,Social Studies,24570,98,68.3,20.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.6,16,24.9,22.8,13.7,8.5,4.8,2.7
201011,Academic year,National,E92000001,England,Final,Total,Spanish,58681,99.3,74.4,32.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,14.9,17.8,20.3,21.4,13.4,6.9,3.3,1.3
201011,Academic year,National,E92000001,England,Final,Boys,Spanish,24538,99,68.8,27.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,12,15.5,19,22.2,15.2,8.7,4.4,2
201011,Academic year,National,E92000001,England,Final,Girls,Spanish,34143,99.5,78.5,36.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,16.9,19.4,21.2,20.9,12.1,5.5,2.6,0.8
201011,Academic year,National,E92000001,England,Final,Total,Statistics,61937,97.5,77.5,24.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.9,17.3,23.2,30.2,11.8,4.9,2.2,1.2
201011,Academic year,National,E92000001,England,Final,Boys,Statistics,32464,97.3,75.8,23,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.4,16.6,22.7,30.1,12.6,5.3,2.4,1.2
201011,Academic year,National,E92000001,England,Final,Girls,Statistics,29473,97.8,79.2,25.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.4,18,23.7,30.2,10.9,4.5,2,1.1
201011,Academic year,National,E92000001,England,Final,Total,Urdu,3891,98.5,73.1,33.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,11.8,22.1,20.4,18.8,12.9,7.1,3.8,1.7
201011,Academic year,National,E92000001,England,Final,Boys,Urdu,1454,97.7,63.5,26,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.7,18.3,19.1,18.4,16.2,9.5,5.7,2.9
201011,Academic year,National,E92000001,England,Final,Girls,Urdu,2437,99,78.8,38.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,14.2,24.4,21.1,19,10.9,5.7,2.6,1
201011,Academic year,National,E92000001,England,Final,Total,Vocational Studies,35202,98.1,62.4,14.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3,11.8,21.8,25.8,17.9,10.4,5.2,2.2
201011,Academic year,National,E92000001,England,Final,Boys,Vocational Studies,16915,97.8,54.8,9.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.7,8.3,18.7,26.1,20.6,12.8,6.6,3.1
201011,Academic year,National,E92000001,England,Final,Girls,Vocational Studies,18287,98.4,69.4,19.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.2,15,24.7,25.6,15.5,8.1,3.9,1.4
200910,Academic year,National,E92000001,England,Final,Total,Additional Applied Science,38567,97.7,35.1,1.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0.1,1.1,8.2,25.7,29.7,19.7,9.7,3.5
200910,Academic year,National,E92000001,England,Final,Boys,Additional Applied Science,17714,97.2,28.5,0.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0,0.5,5.2,22.7,30.4,22.3,11.6,4.5
200910,Academic year,National,E92000001,England,Final,Girls,Additional Applied Science,20853,98,40.7,1.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0.1,1.6,10.7,28.3,29.2,17.5,8.1,2.6
200910,Academic year,National,E92000001,England,Final,Total,Additional Science,288776,99,68.4,15,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.7,10.4,21.1,32.2,17.7,7.8,3.7,1.5
200910,Academic year,National,E92000001,England,Final,Boys,Additional Science,142935,99,66.1,13.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.8,9.3,20.1,32.9,18.8,8.4,4,1.7
200910,Academic year,National,E92000001,England,Final,Girls,Additional Science,145841,99.1,70.6,16.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5.5,11.4,22,31.6,16.7,7.2,3.3,1.4
200910,Academic year,National,E92000001,England,Final,Total,All Subjects,4692687,98.6,70.8,23.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.8,15.6,21.3,26,14.6,7.5,4,1.8
200910,Academic year,National,E92000001,England,Final,Boys,All Subjects,2321259,98.3,67.1,20.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.6,13.7,20.1,26.6,16,8.5,4.6,2.1
200910,Academic year,National,E92000001,England,Final,Girls,All Subjects,2371428,98.9,74.4,26.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9,17.5,22.4,25.5,13.2,6.4,3.3,1.5
200910,Academic year,National,E92000001,England,Final,Total,Applied Physical Education,2045,98.4,74,10.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.3,8.5,24.4,38.8,15.9,5.8,2.2,0.5
200910,Academic year,National,E92000001,England,Final,Boys,Applied Physical Education,1137,97.9,74.7,12.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.2,9.1,26.1,36.3,14.1,6,2.5,c
200910,Academic year,National,E92000001,England,Final,Girls,Applied Physical Education,908,99,73.2,9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.3,7.7,22.2,42,18.2,5.6,1.8,c
200910,Academic year,National,E92000001,England,Final,Total,Arabic,2139,90.4,73.7,48.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,30.6,17.6,14.4,11,6.1,4.4,4.1,2.1
200910,Academic year,National,E92000001,England,Final,Boys,Arabic,955,90.8,73.9,49,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,29.9,19.1,14.6,10.4,6.2,5,3.8,1.9
200910,Academic year,National,E92000001,England,Final,Girls,Arabic,1184,90.1,73.5,47.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,31.2,16.5,14.3,11.6,6,4,4.4,2.3
200910,Academic year,National,E92000001,England,Final,Total,Art and Design,169298,99.2,76.9,24.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.4,17.1,23,29.4,11.8,6.5,2.9,1.1
200910,Academic year,National,E92000001,England,Final,Boys,Art and Design,61863,98.8,66.2,15.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.4,11,18.8,32.1,15.7,10.1,4.9,1.9
200910,Academic year,National,E92000001,England,Final,Girls,Art and Design,107435,99.4,83.1,29.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9.2,20.7,25.4,27.8,9.6,4.4,1.7,0.6
200910,Academic year,National,E92000001,England,Final,Total,Biological Sciences,115888,99.5,94.1,48.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,19.9,29,28.7,16.5,4.1,0.9,0.3,0.1
200910,Academic year,National,E92000001,England,Final,Boys,Biological Sciences,62862,99.6,93.8,46.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,18,28.4,29.8,17.7,4.4,0.9,0.3,0.1
200910,Academic year,National,E92000001,England,Final,Girls,Biological Sciences,53026,99.5,94.4,51.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,22.1,29.7,27.4,15.1,3.7,0.9,0.4,0.2
200910,Academic year,National,E92000001,England,Final,Total,Business Studies,68681,97.7,68.3,21.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.1,15.1,19.6,27.5,16.5,7.8,3.5,1.6
200910,Academic year,National,E92000001,England,Final,Boys,Business Studies,40581,97.4,66.4,19.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5.2,14.1,19.4,27.7,17.4,8,3.8,1.9
200910,Academic year,National,E92000001,England,Final,Girls,Business Studies,28100,98.1,71.1,24.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.5,16.5,19.8,27.2,15.2,7.4,3.2,1.2
200910,Academic year,National,E92000001,England,Final,Total,Chemistry,113286,99.8,93.9,49.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,21.8,27.6,26.9,17.6,4.7,0.9,0.2,0.1
200910,Academic year,National,E92000001,England,Final,Boys,Chemistry,61890,99.8,93.5,47.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,20,27.4,27.5,18.5,5,1,0.3,0.1
200910,Academic year,National,E92000001,England,Final,Girls,Chemistry,51396,99.8,94.4,51.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,24,27.9,26.1,16.4,4.3,0.8,0.2,0.1
200910,Academic year,National,E92000001,England,Final,Total,Chinese,2542,98.9,95.8,89.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,82.3,7,4.5,2,1.3,0.7,0.6,0.6
200910,Academic year,National,E92000001,England,Final,Boys,Chinese,1305,99,96.1,88.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,79.8,8.5,5.6,2.1,1.1,0.5,0.8,0.6
200910,Academic year,National,E92000001,England,Final,Girls,Chinese,1237,98.8,95.5,90.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,84.8,5.5,3.3,1.9,1.5,0.9,0.3,0.6
200910,Academic year,National,E92000001,England,Final,Total,Classical Civilisation,4302,97.6,81.2,37.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,14,23.3,25,18.9,10.7,3.6,1.2,0.8
200910,Academic year,National,E92000001,England,Final,Boys,Classical Civilisation,2452,97.4,79.2,34.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,11.9,22.6,25.7,19,11.6,4.3,1.5,0.9
200910,Academic year,National,E92000001,England,Final,Girls,Classical Civilisation,1850,97.8,83.8,41.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,16.9,24.3,23.9,18.7,9.6,2.8,0.9,0.7
200910,Academic year,National,E92000001,England,Final,Total,Classical Greek,1173,99.8,96.6,84.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,62.3,22.6,7.7,4,2.2,0.7,c,c
200910,Academic year,National,E92000001,England,Final,Boys,Classical Greek,727,99.7,96.3,83.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,60.7,22.8,8,4.8,2.5,0.7,c,c
